,id,x,y,z
0,11446788462487698682,549.1359252929688,52.209171295166016,0.0
1,1180908204026975246,551.1359252929688,52.20819854736328,0.0
2,10247267547456534939,522.7938842773438,65.38282012939453,0.0
3,10320962603015688545,549.1359252929688,52.209171295166016,0.0
4,7490103081635293457,125.20507049560547,121.50894165039062,0.0
5,948038021438806670,183.2361297607422,86.66288757324219,0.0
6,5064111426902423841,-10.178390502929688,360.13494873046875,0.0
7,5064111426902423841,13.421303749084473,361.2857666015625,0.0
8,18009138550472222127,-6.681610584259033,360.2850341796875,0.0
9,18009138550472222127,9.93869400024414,361.63421630859375,0.0
10,18009138550472222127,-3.1848297119140625,360.43511962890625,0.0
11,18009138550472222127,6.456084251403809,361.9826965332031,0.0
12,18009138550472222127,11.249459266662598,162.3126220703125,0.0
13,2674165210508610249,11.200798034667969,158.26780700683594,0.0
14,14161842571277264409,11.249459266662598,162.3126220703125,0.0
15,5737852807903006335,11.200798034667969,158.26780700683594,0.0
16,16300274521342421665,7.749608039855957,162.3448486328125,0.0
17,17901678251491861885,7.701225757598877,158.32339477539062,0.0
18,10337560334847236051,7.749608039855957,162.3448486328125,0.0
19,14033542231614215701,7.701225757598877,158.32339477539062,0.0
20,8345817397991026984,7.749608039855957,162.3448486328125,0.0
21,16365870471164227702,7.701225757598877,158.32339477539062,0.0
22,16365870471164227702,7.749608039855957,162.3448486328125,0.0
23,2410402560050571120,7.701225757598877,158.32339477539062,0.0
24,12953119430255823534,4.249756336212158,162.37705993652344,0.0
25,3119189590465208810,4.201667308807373,158.3789825439453,0.0
26,2674152183068774320,-3.797323703765869,158.50601196289062,0.0
27,1768038907482396585,-3.7499046325683594,162.45071411132812,0.0
28,779712096640897367,-7.296882629394531,158.5615997314453,0.0
29,13666703589797667009,-7.249756336212158,162.48292541503906,0.0
30,3586933019222048550,-10.796441078186035,158.61717224121094,0.0
31,6326545451810903959,-10.74960708618164,162.51515197753906,0.0
32,2532149960308128206,9.815858840942383,124.89834594726562,0.0
33,3791238619626645960,9.479655265808105,110.12010955810547,0.0
34,15890130634520639430,6.318370819091797,125.03094482421875,0.0
35,7064555644774575209,5.979785919189453,110.15033721923828,0.0
36,5044696617659861942,2.8208842277526855,125.1635513305664,0.0
37,14818441323733518151,2.4799160957336426,110.1805648803711,0.0
38,4957308666653520761,-5.519785404205322,110.24967956542969,0.0
39,1634769883482784415,-5.173372268676758,125.46663665771484,0.0
40,15411636315489309072,-9.019655227661133,110.2799072265625,0.0
41,13548322402812395995,-8.670859336853027,125.5992431640625,0.0
42,6076284608347737227,-9.019655227661133,110.2799072265625,0.0
43,11936317639986914439,-8.670863151550293,125.59923553466797,0.0
44,5434803695069705077,-9.019655227661133,110.2799072265625,0.0
45,12040026525132231621,-8.670863151550293,125.5992431640625,0.0
46,3707440266040479226,-9.019655227661133,110.2799072265625,0.0
47,463115316137573808,-8.670873641967773,125.59922790527344,0.0
48,10747266093369237257,-12.519524574279785,110.31013488769531,0.0
49,407472703346324407,-12.168391227722168,125.73184204101562,0.0
50,13233006383483020513,183.2361297607422,86.66288757324219,0.0
51,2632407320802500589,195.5673065185547,77.04352569580078,0.0
52,16990399008390181089,510.90472412109375,89.45036315917969,0.0
53,7691790121746944145,522.7938842773438,65.38282012939453,0.0
54,4767529541034560014,653.3426513671875,27.100421905517578,0.0
55,9501430112208071354,600.8971557617188,-9.960046768188477,0.0
56,10901173203068808070,656.70556640625,26.130451202392578,0.0
57,1732266941283691702,600.9227905273438,-13.459953308105469,0.0
58,10890960925568870777,660.0684814453125,25.160480499267578,0.0
59,10580763680631790758,600.9484252929688,-16.95985984802246,0.0
60,18201546281710677402,663.431396484375,24.190509796142578,0.0
61,6343532699691193674,600.9739990234375,-20.459766387939453,0.0
62,5221624656618956117,666.7943115234375,23.220539093017578,0.0
63,3034882495984729353,600.9996337890625,-23.959672927856445,0.0
64,5834848767708411495,658.3219604492188,120.27555847167969,0.0
65,11700198556707455138,658.8948364257812,65.47908020019531,0.0
66,13205992849559197086,661.82177734375,120.31351470947266,0.0
67,18127188263005480270,662.394775390625,65.45621490478516,0.0
68,10873650912236643665,665.321533203125,120.35147857666016,0.0
69,10873650912236643665,665.8946533203125,65.433349609375,0.0
70,17621079672104985163,668.8213500976562,120.38943481445312,0.0
71,2940868209017951422,669.3945922851562,65.41048431396484,0.0
72,1138518276324663682,672.3211669921875,120.4273910522461,0.0
73,10011244295506951986,672.89453125,65.38761901855469,0.0
74,4931560119759735218,657.6901245117188,178.53077697753906,0.0
75,10528963832228700222,657.7988891601562,168.5027313232422,0.0
76,10980251903846318574,661.18994140625,178.5687255859375,0.0
77,14710040832899691585,661.2987060546875,168.54067993164062,0.0
78,9330589431475420614,664.689697265625,178.606689453125,0.0
79,6852658773642471802,664.7984619140625,168.57864379882812,0.0
80,698558558803387562,668.1895141601562,178.6446533203125,0.0
81,5109767317190147829,668.2982788085938,168.61660766601562,0.0
82,9482659725934674965,671.6893310546875,178.68260192871094,0.0
83,14130654928898216601,671.798095703125,168.65455627441406,0.0
84,17793927637307692905,452.61346435546875,137.78392028808594,0.0
85,5233197609384042214,491.88787841796875,123.98800659179688,0.0
86,14256598916154378662,-234.99090576171875,159.77622985839844,0.0
87,7870711199999683491,-247.40066528320312,190.7848358154297,0.0
88,5695448978718789103,-85.13634490966797,225.7696990966797,0.0
89,10331147291117077695,-73.3571548461914,194.96018981933594,0.0
90,3039449872533213584,12.785750389099121,-119.62565612792969,0.0
91,16298480064703339913,-13.479015350341797,-120.13347625732422,0.0
92,7546966031144420421,9.434248924255371,-120.63433837890625,0.0
93,11865326384728153077,-10.060985565185547,-120.88652038574219,0.0
94,11865326384728153077,6.082747459411621,-121.64302062988281,0.0
95,7298889423916582826,-6.6429548263549805,-121.63956451416016,0.0
96,14685733895922639277,-229.5312957763672,-11.65035343170166,0.0
97,7097366024419550444,-337.0462951660156,234.01547241210938,0.0
98,16225937748567337762,-229.5629425048828,-15.1502103805542,0.0
99,12510370806880954580,-338.35577392578125,237.2612762451172,0.0
100,15564884756996987320,-229.59458923339844,-18.650066375732422,0.0
101,7100708976337424793,-339.6652526855469,240.507080078125,0.0
102,17532047222767699231,-229.62623596191406,-22.149925231933594,0.0
103,4557339374839636273,-340.9747314453125,243.75289916992188,0.0
104,16309116844476793494,-199.77505493164062,52.47999954223633,0.0
105,397496110874989804,-161.1050567626953,52.46438217163086,0.0
106,16861627916125116437,-199.77645874023438,48.97999954223633,0.0
107,16192222829347374195,-161.10646057128906,48.96438217163086,0.0
108,10563104223479190109,-199.7778778076172,45.47999954223633,0.0
109,1332804141695422144,-161.10787963867188,45.46438217163086,0.0
110,10520312386356134017,-199.779296875,41.97999954223633,0.0
111,15798509332623069727,-161.1092987060547,41.96438217163086,0.0
112,2259039446842565656,-129.2350616455078,52.451507568359375,0.0
113,4923367916086223627,-24.595064163208008,52.409244537353516,0.0
114,8287837799382087303,-129.23646545410156,48.951507568359375,0.0
115,11914676448913153751,-24.596479415893555,48.90924835205078,0.0
116,16557309506262535144,-129.23788452148438,45.451507568359375,0.0
117,9718619387864094591,-24.59789276123047,45.40924835205078,0.0
118,1641962335478757430,-129.2393035888672,41.951507568359375,0.0
119,17264503283007381656,-24.599306106567383,41.90924835205078,0.0
120,7451423784250392019,16.81575584411621,52.382568359375,0.0
121,7451423784250392019,26.251510620117188,52.37368392944336,0.0
122,5350094679761792090,16.812458038330078,48.882568359375,0.0
123,6752827250356141798,26.248212814331055,48.873687744140625,0.0
124,2024514275326696598,16.809162139892578,45.382572174072266,0.0
125,12385592476673880729,26.244916915893555,45.373687744140625,0.0
