,id,x,y,z
0,858595959997944533,201.91976928710938,-162.18296813964844,0.01959228515625
1,1861419089263359106,191.23696899414062,-173.06809997558594,0.195892333984375
2,12382528784717207091,322.5841979980469,-250.1730194091797,0.00433349609375
3,12382528784717207091,311.6131896972656,-239.23675537109375,0.0043487548828125
4,11028400997519721477,74.61893463134766,-170.23184204101562,0.195892333984375
5,11028400997519721477,118.42822265625,-169.9824676513672,0.195892333984375
6,2674165210508610249,74.61893463134766,-170.23184204101562,0.195892333984375
7,2674165210508610249,118.42822265625,-169.9824676513672,0.195892333984375
8,7836573766130055105,118.44815063476562,-173.482421875,0.195892333984375
9,7836573766130055105,74.63886260986328,-173.73178100585938,0.195892333984375
10,13391146923199189553,74.63886260986328,-173.73178100585938,0.195892333984375
11,14033542231614215701,213.341552734375,-307.85906982421875,0.0043487548828125
12,14033542231614215701,248.1497039794922,-307.5007629394531,0.0043487548828125
13,2913096435635567755,248.1497039794922,-307.5007629394531,0.0043487548828125
14,2913096435635567755,248.1857452392578,-311.0005798339844,0.0043487548828125
15,7505081287813486387,213.37759399414062,-311.35888671875,0.0043487548828125
16,2307954369026503457,248.1857452392578,-311.0005798339844,0.0043487548828125
17,12511799701303292464,213.37759399414062,-311.35888671875,0.0043487548828125
18,12511799701303292464,248.1857452392578,-311.0005798339844,0.0043487548828125
19,5342752891233636477,265.99554443359375,-249.78338623046875,0.00433349609375
20,5342752891233636477,255.13865661621094,-238.29934692382812,0.01958465576171875
21,5342752891233636477,266.1587829589844,-307.31536865234375,0.0043487548828125
22,121248550249223146,311.7762145996094,-257.5160217285156,0.0043487548828125
23,3684794348008436556,266.1587829589844,-307.31536865234375,0.0043487548828125
24,3684794348008436556,311.7762145996094,-257.5160217285156,0.0043487548828125
25,4537807569253176062,311.7762145996094,-257.5160217285156,0.0043487548828125
26,4537807569253176062,315.2760925292969,-257.4848327636719,0.0043487548828125
27,4537807569253176062,266.19476318359375,-310.815185546875,0.0043487548828125
28,14008000671727839576,315.2760925292969,-257.4848327636719,0.0043487548828125
29,13375644903911611386,266.1947937011719,-310.8152160644531,0.0043487548828125
30,6137542065715978177,304.3187255859375,-246.54718017578125,0.00433349609375
31,6137542065715978177,315.2760925292969,-257.4848327636719,0.0043487548828125
32,6137542065715978177,311.6131896972656,-239.23675537109375,0.0043487548828125
33,4641250760981045379,311.5625305175781,-233.55697631835938,0.0043487548828125
34,4592942668712833820,315.0624084472656,-233.5257568359375,0.0043487548828125
35,11983327098621662466,315.1130676269531,-239.20553588867188,0.0043487548828125
36,5224660670092596996,315.0624084472656,-233.5257568359375,0.0043487548828125
37,1444425273225719143,315.1130676269531,-239.20555114746094,0.0043487548828125
38,17779400636485219798,315.0624084472656,-233.5257568359375,0.0043487548828125
39,12165360599306013520,315.1130676269531,-239.20553588867188,0.0043487548828125
40,3418123054718319230,311.1015930175781,-181.86903381347656,0.0043487548828125
41,16120081485012605987,311.08197021484375,-179.66912841796875,0.0043487548828125
42,11630774603914056483,311.1015930175781,-181.86903381347656,0.0043487548828125
43,11630774603914056483,311.08197021484375,-179.66912841796875,0.0043487548828125
44,1124994744128532002,311.1015930175781,-181.86903381347656,0.0043487548828125
45,11185408627860191727,311.08197021484375,-179.66912841796875,0.0043487548828125
46,11185408627860191727,314.58184814453125,-179.63790893554688,0.0043487548828125
47,11185408627860191727,314.6014709472656,-181.8378143310547,0.0043487548828125
48,10113047177131464675,310.917724609375,-161.24986267089844,0.0043487548828125
49,10113047177131464675,310.6446838378906,-130.63107299804688,0.0043487548828125
50,12958403732552386402,310.917724609375,-161.24986267089844,0.0043487548828125
51,12958403732552386402,310.6446838378906,-130.63107299804688,0.0043487548828125
52,17614611483783688364,310.6446838378906,-130.63107299804688,0.0043487548828125
53,17614611483783688364,314.1445617675781,-130.59986877441406,0.0043487548828125
54,17614611483783688364,314.4176025390625,-161.21864318847656,0.0043487548828125
55,1397695040666044572,314.1445617675781,-130.59986877441406,0.0043487548828125
56,1397695040666044572,314.4176025390625,-161.21864318847656,0.0043487548828125
57,2436020122229786645,314.4176025390625,-161.21864318847656,0.0043487548828125
58,2436020122229786645,254.80369567871094,-129.71986389160156,0.01958465576171875
59,2436020122229786645,246.61953735351562,-122.5102310180664,0.01959228515625
60,3547795168080230073,310.46649169921875,-110.65186309814453,0.0043487548828125
61,554431103779047542,370.5522155761719,-65.1209487915039,0.0043487548828125
62,6156340181584213992,370.5078430175781,-68.62067413330078,0.0043487548828125
63,6463171380228105358,313.9664001464844,-110.62065887451172,0.0043487548828125
64,11830260409854511606,370.5078430175781,-68.62067413330078,0.0043487548828125
65,12813080955729540797,313.96636962890625,-110.62065124511719,0.0043487548828125
66,12813080955729540797,370.5078430175781,-68.62067413330078,0.0043487548828125
67,8750893184899715896,-514.2296752929688,177.521728515625,0.0
68,4830111749116854497,-515.2499389648438,240.9567413330078,0.0
69,6594079941861730351,-510.729736328125,177.54356384277344,0.0
70,8224873244220737033,-511.7499694824219,240.94857788085938,0.0
71,17297218632733176657,-507.2298278808594,177.56539916992188,0.0
72,17297218632733176657,-508.25,240.94041442871094,0.0
73,17297218632733176657,-503.7298889160156,177.5872344970703,0.0
74,8132276993872677730,-504.75,240.9322509765625,0.0
75,8132276993872677730,-494.2500305175781,240.90774536132812,0.0
76,10254688522461931230,-493.2301025390625,177.65206909179688,0.0
77,1217581028964199741,-490.7500305175781,240.8995819091797,0.0
78,4617942788093751799,-489.73016357421875,177.6739044189453,0.0
79,4617942788093751799,-487.2500305175781,240.8914031982422,0.0
80,4617942788093751799,-486.230224609375,177.6957550048828,0.0
81,7470011436959381369,-483.75006103515625,240.88323974609375,0.0
82,7470011436959381369,-482.73028564453125,177.71759033203125,0.0
83,7470011436959381369,267.4068298339844,-122.1749496459961,0.01959228515625
84,5008369063186775833,246.61953735351562,-122.5102310180664,0.01959228515625
85,6604568536182193309,25.089736938476562,-170.51376342773438,0.195892333984375
86,6604568536182193309,47.92936706542969,-170.38375854492188,0.195892333984375
87,5443037072924126951,47.92936706542969,-170.38375854492188,0.195892333984375
88,5443037072924126951,47.94928741455078,-173.88369750976562,0.195892333984375
89,5443037072924126951,25.109657287597656,-174.01368713378906,0.195892333984375
90,12180131076976695187,141.30784606933594,-169.8522491455078,0.195892333984375
91,11412172591623685438,191.217041015625,-169.5681610107422,0.195892333984375
92,11412172591623685438,141.30784606933594,-169.8522491455078,0.195892333984375
93,2364062280248088354,141.30784606933594,-169.8522491455078,0.195892333984375
94,2364062280248088354,191.217041015625,-169.5681610107422,0.195892333984375
95,2364062280248088354,191.23696899414062,-173.06809997558594,0.195892333984375
96,1145103074533026280,141.32777404785156,-173.35218811035156,0.195892333984375
97,1145103074533026280,191.23696899414062,-173.06809997558594,0.195892333984375
98,4167639029194208727,141.32777404785156,-173.35218811035156,0.195892333984375
99,4167639029194208727,210.57672119140625,-169.4579620361328,0.195892333984375
100,4167639029194208727,246.89613342285156,-169.25123596191406,0.195892333984375
101,15221802781115939244,210.57672119140625,-169.4579620361328,0.195892333984375
102,16127860894576152466,246.89613342285156,-169.25123596191406,0.195892333984375
103,16127860894576152466,210.57672119140625,-169.4579620361328,0.195892333984375
104,5895488174653787253,246.9160614013672,-172.7511749267578,0.195892333984375
105,5895488174653787253,210.59664916992188,-172.95790100097656,0.195892333984375
106,3447992359332243279,246.9160614013672,-172.7511749267578,0.195892333984375
107,2095465617596363740,210.59666442871094,-172.95790100097656,0.195892333984375
108,15854720316042540895,246.9160614013672,-172.7511749267578,0.195892333984375
109,4821714334072287697,210.59664916992188,-172.95790100097656,0.195892333984375
