,id,x,y,z
0,12382528784717207091,396.3500061035156,318.5392150878906,0.0
1,517317252508496287,396.3800048828125,9.85205078125,0.0
2,1469662533176795354,392.3800048828125,9.8475980758667,0.0
3,2674165210508610249,392.3500061035156,318.5407409667969,0.0
4,2674165210508610249,102.68936157226562,-2.049872875213623,0.0
5,7108849021435678864,88.37171173095703,11.240303993225098,0.0
6,14033542231614215701,384.591064453125,-1.9799997806549072,0.0
7,14033542231614215701,348.2310791015625,-1.9993155002593994,0.0
8,9630805652180439951,384.591064453125,-1.9799997806549072,0.0
9,9630805652180439951,348.2310791015625,-1.9993155002593994,0.0
10,2307954369026503457,348.22894287109375,2.0006840229034424,0.0
11,2307954369026503457,384.58892822265625,2.0199997425079346,0.0
12,6549216443454197428,325.6310729980469,-2.011321544647217,0.0
13,6549216443454197428,168.08023071289062,-2.043062686920166,0.0
14,16908448502521903473,325.6310729980469,-2.011321544647217,0.0
15,6984105656973582489,168.08023071289062,-2.043062686920166,0.0
16,5342752891233636477,168.07977294921875,1.9569374322891235,0.0
17,9723915123347665736,325.6289367675781,1.9886780977249146,0.0
18,9723915123347665736,168.07977294921875,1.9569374322891235,0.0
19,3684794348008436556,325.6289367675781,1.9886780977249146,0.0
20,3684794348008436556,144.96022033691406,-2.045530080795288,0.0
21,1217155057493150380,102.68936157226562,-2.049872875213623,0.0
22,1217155057493150380,144.96022033691406,-2.045530080795288,0.0
23,16551150327554043766,102.68936157226562,-2.049872875213623,0.0
24,13375644903911611386,102.69065856933594,1.9501270055770874,0.0
25,13375644903911611386,144.95980834960938,1.9544697999954224,0.0
26,14172470920915892008,102.69065856933594,1.9501270055770874,0.0
27,5224660670092596996,144.9597930908203,1.9544697999954224,0.0
28,5224660670092596996,92.37171173095703,11.23969554901123,0.0
29,3412299024444854571,102.69065856933594,1.9501270055770874,0.0
30,3412299024444854571,168.08023071289062,-2.043062686920166,0.0
31,11630774603914056483,154.06654357910156,11.017561912536621,0.0
32,12193099126319033269,79.37936401367188,-2.042275905609131,0.0
33,12193099126319033269,11.0289945602417,-2.0199997425079346,0.0
34,11185408627860191727,11.03065013885498,1.9799998998641968,0.0
35,11185408627860191727,79.38066101074219,1.9577239751815796,0.0
36,7801920811372027363,11.03065013885498,1.9799998998641968,0.0
37,7801920811372027363,79.38066101074219,1.9577239751815796,0.0
38,12958403732552386402,101.41910552978516,133.41490173339844,0.0
39,12958403732552386402,325.63909912109375,133.5150909423828,0.0
40,13556892172534046213,101.41910552978516,133.41490173339844,0.0
41,13556892172534046213,325.63909912109375,133.5150909423828,0.0
42,8722008505528133336,325.6408386230469,129.51507568359375,0.0
43,7351478658141005941,101.42089080810547,129.41490173339844,0.0
44,1397695040666044572,325.6408386230469,129.51507568359375,0.0
45,3632612923662046306,101.42088317871094,129.41490173339844,0.0
46,11830260409854511606,101.42088317871094,129.41490173339844,0.0
47,11830260409854511606,88.39156341552734,141.84030151367188,0.0
48,13984456323314755155,10.008929252624512,330.53997802734375,0.0
49,13984456323314755155,79.63892364501953,330.5772705078125,0.0
50,834330947382216400,10.008929252624512,330.53997802734375,0.0
51,17297218632733176657,79.63892364501953,330.5772705078125,0.0
52,17808260376068287218,79.64105987548828,326.5772705078125,0.0
53,1217581028964199741,10.01107120513916,326.53997802734375,0.0
54,14034510985401464578,101.6189193725586,330.58905029296875,0.0
55,7470011436959381369,325.719970703125,330.6099853515625,0.0
56,15732089986229650032,101.6189193725586,330.58905029296875,0.0
57,12859235236112482248,325.719970703125,330.6099853515625,0.0
58,6604568536182193309,325.7200012207031,326.6099853515625,0.0
59,6604568536182193309,101.62105560302734,326.58905029296875,0.0
60,7825291866466034651,325.7200012207031,326.6099853515625,0.0
61,7825291866466034651,101.62105560302734,326.58905029296875,0.0
62,11412172591623685438,347.72998046875,330.6099853515625,0.0
63,11412172591623685438,384.0803527832031,330.6099853515625,0.0
64,11674088294917863832,384.0799865722656,326.6099853515625,0.0
65,11674088294917863832,347.7300109863281,326.6099853515625,0.0
66,1145103074533026280,384.0799865722656,326.6099853515625,0.0
67,1145103074533026280,347.72998046875,326.6099853515625,0.0
68,10685184795285223839,101.39024353027344,59.498661041259766,0.0
69,10685184795285223839,144.990234375,59.493350982666016,0.0
70,15042951862755428528,101.39024353027344,59.498661041259766,0.0
71,16127860894576152466,144.990234375,59.493350982666016,0.0
72,16127860894576152466,144.98974609375,55.49334716796875,0.0
73,8673754143916862564,101.38975524902344,55.49866485595703,0.0
74,8673754143916862564,144.98974609375,55.49334716796875,0.0
75,15854720316042540895,101.3897476196289,55.498661041259766,0.0
76,13854923783051931255,167.1702423095703,59.49064636230469,0.0
77,18055250405683728498,325.1602478027344,59.47139358520508,0.0
78,6278328230528424427,167.1702423095703,59.49064636230469,0.0
79,6278328230528424427,325.1602478027344,59.47139358520508,0.0
80,15845425521093607003,325.1597595214844,55.47139358520508,0.0
81,15845425521093607003,167.1697540283203,55.49064636230469,0.0
82,17455555993184700523,325.1597595214844,55.47139358520508,0.0
83,7427818902266603539,167.16973876953125,55.49065017700195,0.0
84,7427818902266603539,79.38066101074219,1.9577239751815796,0.0
85,16277428058340639978,88.37171173095703,11.240303993225098,0.0
86,16277428058340639978,158.06654357910156,11.022421836853027,0.0
87,15534649800360916192,168.07977294921875,1.9569374322891235,0.0
88,15534649800360916192,384.58892822265625,2.0199997425079346,0.0
89,1018328836268107012,392.3800048828125,9.8475980758667,0.0
90,1018328836268107012,396.3800048828125,9.85205078125,0.0
91,10410841825107558362,384.591064453125,-1.9799997806549072,0.0
92,10410841825107558362,101.41983795166016,199.14088439941406,0.0
93,16528258193708173700,325.66986083984375,199.15911865234375,0.0
94,16528258193708173700,101.41983795166016,199.14088439941406,0.0
95,17559469242488344464,325.66986083984375,199.15911865234375,0.0
96,17559469242488344464,325.6701354980469,195.1591033935547,0.0
97,8144443525827942883,101.42015838623047,195.14088439941406,0.0
98,8144443525827942883,325.6701354980469,195.1591033935547,0.0
99,17963265812394301894,101.42015838623047,195.14089965820312,0.0
100,15203986230073748980,92.37171173095703,11.23969554901123,0.0
101,10112104586796580021,79.37936401367188,-2.042275905609131,0.0
102,10329973105026601518,1.96999990940094,9.960770606994629,0.0
103,6057839615631659035,11.03065013885498,1.9799998998641968,0.0
104,13498675360579386854,11.0289945602417,-2.0199997425079346,0.0
105,10576616855462385611,-2.0299999713897705,9.959229469299316,0.0
106,17751331089079101258,392.3500061035156,318.5407409667969,0.0
107,10141639728230508717,384.0799865722656,326.6099853515625,0.0
108,1735377601020784840,384.0803527832031,330.6099853515625,0.0
109,5547148748284008601,396.3500061035156,318.5392150878906,0.0
110,2347680755847351528,-2.0299999713897705,9.959229469299316,0.0
111,4858502356394078766,-1.9900000095367432,317.6001281738281,0.0
112,15710250818902403800,2.009999990463257,317.60028076171875,0.0
113,6534969919700298054,1.96999990940094,9.960770606994629,0.0
114,16165264669173872058,347.7300109863281,326.6099853515625,0.0
115,5536649814417006626,338.70819091796875,317.451171875,0.0
116,6600978138335343229,334.8934020996094,10.788789749145508,0.0
117,2435325744914770627,334.87188720703125,46.41878128051758,0.0
118,16261630305555487905,334.8934020996094,10.788789749145508,0.0
119,12472647813230709254,334.87188720703125,46.41878128051758,0.0
120,15919275940916400308,338.87188720703125,46.421199798583984,0.0
121,12631723221693597454,338.8934020996094,10.791206359863281,0.0
122,547969915085704409,338.87188720703125,46.421199798583984,0.0
123,13799407215651626215,338.8934020996094,10.791206359863281,0.0
124,14742787937345014123,334.85821533203125,69.0287857055664,0.0
125,9159146677235858699,334.82708740234375,120.57877349853516,0.0
126,16283306945805677320,334.85821533203125,69.0287857055664,0.0
127,16364736672214808515,334.82708740234375,120.57877349853516,0.0
128,11358019415660379721,338.82708740234375,120.58119201660156,0.0
129,15916633231333664895,338.85821533203125,69.03119659423828,0.0
130,11500162837966177781,338.82708740234375,120.58119201660156,0.0
131,13779810265016660962,338.85821533203125,69.03119659423828,0.0
132,15007123474120411959,334.8131408691406,143.66876220703125,0.0
133,4260769553354504395,334.78778076171875,185.6487579345703,0.0
134,8375322764650663553,334.8131408691406,143.66876220703125,0.0
135,4932323341542044468,334.78778076171875,185.6487579345703,0.0
136,2189470345561866158,338.78778076171875,185.6511688232422,0.0
137,16647414934797205985,338.8131408691406,143.6711883544922,0.0
138,3647075600124973955,338.78778076171875,185.6511688232422,0.0
139,3058014501693068603,338.8131408691406,143.67117309570312,0.0
140,14812877612078248300,144.9597930908203,1.9544697999954224,0.0
141,8689806215182837948,154.06654357910156,11.017561912536621,0.0
142,11987978379746855465,334.7735900878906,209.15875244140625,0.0
143,8693089330652730131,334.70819091796875,317.44873046875,0.0
144,16355590751804954158,334.7735900878906,209.15875244140625,0.0
145,18343682349863224615,334.70819091796875,317.44873046875,0.0
146,16084957003506309874,338.70819091796875,317.451171875,0.0
147,14273580708884075416,338.7735900878906,209.16116333007812,0.0
148,14712261626137890312,338.70819091796875,317.451171875,0.0
149,11236955938315197822,338.7735900878906,209.16116333007812,0.0
150,2839415391937047313,10.01107120513916,326.53997802734375,0.0
151,17654679141173956933,2.009999990463257,317.60028076171875,0.0
152,12763827739702428577,-1.9900000095367432,317.6001281738281,0.0
153,8277221892165554863,10.008929252624512,330.53997802734375,0.0
154,908269947812567931,158.06654357910156,11.022421836853027,0.0
155,9117507263089911846,144.96022033691406,-2.045530080795288,0.0
156,1192754147155284117,88.37171173095703,11.240303993225098,0.0
157,11916766887679275376,88.37702178955078,46.15030288696289,0.0
158,9827562102114866752,88.37171173095703,11.240303993225098,0.0
159,4326679834797253226,88.37702178955078,46.15030288696289,0.0
